id_client,genre,age,permis_conduire,code_regional,ancien_assure,age_vehicule,vehicule_endommage,prime_annuelle,canal_communication,anciennete,reponse_client
189481,femelle,54,1,8.0,0,1-2 an,oui,42925.0,154.0,33,0
189482,male,42,1,28.0,0,1-2 an,no,30195.0,124.0,166,0
189483,femelle,21,1,18.0,0,< 1 an,oui,2630.0,152.0,25,0
189484,femelle,21,1,15.0,0,< 1 an,oui,40602.0,160.0,51,0
189485,male,26,1,29.0,1,< 1 an,no,25348.0,152.0,10,0
189486,male,35,1,28.0,1,1-2 an,no,65922.0,124.0,107,0
189487,male,59,1,28.0,0,> 2 ans,oui,57880.0,26.0,126,1
189488,femelle,67,1,47.0,0,> 2 ans,oui,2630.0,124.0,248,0
189489,male,54,1,46.0,0,1-2 an,oui,64244.0,124.0,73,0
189490,femelle,54,1,43.0,0,1-2 an,oui,2630.0,156.0,120,0
189491,male,23,1,10.0,1,< 1 an,no,2630.0,152.0,95,0
189492,male,42,1,8.0,0,1-2 an,oui,32352.0,26.0,65,0
189493,male,25,1,10.0,1,< 1 an,no,36271.0,152.0,298,0
189494,male,26,1,11.0,1,< 1 an,no,29449.0,152.0,176,0
189495,male,43,1,8.0,0,1-2 an,oui,27948.0,124.0,84,0
189496,male,28,1,37.0,0,< 1 an,oui,38173.0,152.0,263,0
189497,male,73,1,28.0,0,> 2 ans,oui,52202.0,26.0,294,0
189498,femelle,26,1,14.0,1,< 1 an,no,30405.0,152.0,189,0
189499,male,44,1,28.0,0,1-2 an,oui,44071.0,124.0,175,0
189500,male,46,1,29.0,0,1-2 an,oui,27657.0,124.0,195,0
189501,male,46,1,35.0,0,1-2 an,oui,2630.0,124.0,85,0
189502,male,79,1,28.0,1,1-2 an,no,43527.0,26.0,104,0
189503,male,30,1,28.0,0,1-2 an,oui,36659.0,26.0,258,0
189504,male,23,1,2.0,0,< 1 an,oui,23373.0,152.0,133,1
189505,male,61,1,29.0,1,1-2 an,no,38999.0,124.0,140,0
189506,femelle,25,1,19.0,1,< 1 an,no,38935.0,152.0,153,0
189507,femelle,48,1,28.0,1,1-2 an,no,53348.0,124.0,175,0
189508,male,24,1,17.0,0,< 1 an,oui,30774.0,152.0,136,0
189509,femelle,28,1,33.0,1,< 1 an,no,30992.0,152.0,25,0
189510,femelle,30,1,28.0,0,< 1 an,oui,32721.0,152.0,19,0
189511,femelle,21,1,3.0,0,< 1 an,oui,34003.0,152.0,56,0
189512,femelle,67,1,5.0,0,> 2 ans,oui,2630.0,26.0,72,0
189513,femelle,22,1,6.0,1,< 1 an,no,29682.0,152.0,235,0
189514,femelle,59,1,28.0,0,1-2 an,oui,41940.0,124.0,23,0
189515,femelle,74,1,48.0,1,1-2 an,no,2630.0,15.0,96,0
189516,femelle,39,1,8.0,1,1-2 an,no,2630.0,124.0,273,0
189517,male,46,1,48.0,0,1-2 an,oui,2630.0,154.0,228,0
189518,femelle,38,1,48.0,0,1-2 an,oui,2630.0,156.0,186,0
189519,femelle,23,1,15.0,1,< 1 an,no,2630.0,152.0,157,0
189520,femelle,69,1,28.0,0,1-2 an,oui,50249.0,122.0,181,0
189521,femelle,23,1,18.0,1,< 1 an,no,38861.0,152.0,65,0
189522,femelle,20,1,13.0,1,< 1 an,no,27162.0,160.0,140,0
189523,femelle,27,1,28.0,1,< 1 an,no,33209.0,152.0,284,0
189524,femelle,42,1,28.0,0,1-2 an,oui,35145.0,124.0,36,1
189525,male,50,1,48.0,0,1-2 an,no,2630.0,26.0,115,0
189526,male,23,1,8.0,1,< 1 an,no,52222.0,152.0,248,0
189527,male,21,1,28.0,0,< 1 an,oui,2630.0,156.0,232,0
189528,femelle,54,1,46.0,1,1-2 an,no,34972.0,26.0,180,0
189529,femelle,45,1,41.0,1,1-2 an,no,28083.0,26.0,117,0
189530,femelle,29,1,6.0,1,< 1 an,no,38130.0,152.0,33,0
189531,femelle,22,1,1.0,0,< 1 an,oui,2630.0,156.0,234,0
189532,male,56,1,28.0,0,1-2 an,oui,32691.0,124.0,274,0
189533,femelle,45,1,28.0,0,1-2 an,oui,48242.0,26.0,122,0
189534,male,23,1,29.0,1,< 1 an,no,26714.0,160.0,144,0
189535,femelle,22,1,10.0,1,< 1 an,no,29589.0,152.0,104,0
189536,male,40,1,46.0,1,1-2 an,no,2630.0,124.0,238,0
189537,male,22,1,30.0,1,< 1 an,no,34957.0,152.0,135,0
189538,male,24,1,6.0,1,< 1 an,no,26247.0,152.0,81,0
189539,femelle,49,1,28.0,0,> 2 ans,oui,91151.0,26.0,230,1
189540,femelle,40,1,28.0,0,1-2 an,oui,40676.0,26.0,36,0
189541,male,42,1,45.0,0,1-2 an,oui,31115.0,152.0,87,0
189542,male,59,1,50.0,0,1-2 an,oui,33825.0,26.0,194,0
189543,male,41,1,45.0,1,1-2 an,no,2630.0,55.0,75,0
189544,femelle,26,1,47.0,1,< 1 an,no,33472.0,152.0,83,0
189545,femelle,25,1,15.0,1,< 1 an,no,2630.0,152.0,192,0
189546,male,62,1,50.0,0,> 2 ans,oui,34794.0,8.0,21,0
189547,femelle,35,1,48.0,0,1-2 an,oui,2630.0,26.0,139,0
189548,male,44,1,46.0,1,1-2 an,no,44971.0,152.0,116,0
189549,femelle,22,1,15.0,0,< 1 an,oui,46353.0,152.0,17,0
189550,male,53,1,28.0,0,1-2 an,oui,43016.0,26.0,22,0
189551,male,23,1,2.0,0,< 1 an,oui,25629.0,152.0,46,0
189552,male,47,1,8.0,1,1-2 an,no,38228.0,124.0,271,0
189553,femelle,20,1,43.0,1,< 1 an,no,2630.0,160.0,104,0
189554,male,55,1,28.0,0,1-2 an,oui,66124.0,122.0,93,0
189555,male,62,1,46.0,1,1-2 an,no,2630.0,125.0,242,0
189556,male,60,1,28.0,0,1-2 an,oui,2630.0,124.0,107,0
189557,male,22,1,37.0,1,< 1 an,no,2630.0,160.0,78,0
189558,male,29,1,36.0,0,< 1 an,oui,34020.0,152.0,209,0
189559,femelle,67,1,28.0,0,> 2 ans,oui,2630.0,26.0,187,0
189560,male,24,1,15.0,1,< 1 an,no,28329.0,160.0,119,0
189561,male,26,1,7.0,0,< 1 an,oui,30056.0,154.0,142,0
189562,male,21,1,46.0,0,< 1 an,no,33784.0,160.0,292,0
189563,femelle,70,1,23.0,1,1-2 an,no,26182.0,26.0,245,0
189564,male,21,1,15.0,0,< 1 an,oui,35878.0,152.0,273,0
189565,femelle,23,1,8.0,1,< 1 an,no,40679.0,152.0,162,0
189566,femelle,29,1,41.0,1,< 1 an,no,31826.0,152.0,271,0
189567,male,72,1,28.0,1,1-2 an,no,43964.0,124.0,202,0
189568,femelle,26,1,13.0,0,< 1 an,no,23547.0,152.0,228,0
189569,male,63,1,28.0,0,1-2 an,oui,42819.0,124.0,226,0
189570,femelle,51,1,28.0,1,1-2 an,no,49328.0,124.0,184,0
189571,femelle,21,1,25.0,0,< 1 an,oui,31524.0,160.0,190,0
189572,male,24,1,29.0,1,< 1 an,no,30714.0,152.0,211,0
189573,male,29,1,40.0,0,1-2 an,oui,2630.0,156.0,91,0
189574,femelle,22,1,8.0,0,< 1 an,oui,39488.0,152.0,267,0
189575,male,21,1,15.0,1,< 1 an,no,39599.0,152.0,260,0
189576,male,49,1,8.0,0,1-2 an,oui,28799.0,131.0,58,0
189577,femelle,24,1,8.0,0,< 1 an,oui,44539.0,152.0,143,0
189578,male,24,1,36.0,0,< 1 an,oui,28340.0,152.0,219,0
189579,male,51,1,28.0,0,1-2 an,oui,39325.0,30.0,271,0
189580,femelle,54,1,28.0,0,1-2 an,oui,39313.0,26.0,103,0
189581,male,47,1,3.0,0,1-2 an,oui,73221.0,124.0,95,0
189582,femelle,46,1,8.0,0,1-2 an,oui,36824.0,3.0,294,1
189583,male,22,1,49.0,0,< 1 an,oui,24961.0,152.0,229,0
189584,male,63,1,41.0,0,1-2 an,oui,2630.0,157.0,21,1
189585,femelle,39,1,28.0,0,1-2 an,oui,36676.0,26.0,95,0
189586,male,68,1,28.0,1,1-2 an,no,44999.0,26.0,267,0
189587,femelle,43,1,41.0,0,1-2 an,oui,32036.0,124.0,223,0
189588,male,20,1,32.0,0,< 1 an,no,2630.0,160.0,255,0
189589,femelle,47,1,31.0,1,1-2 an,no,2630.0,124.0,219,0
189590,femelle,57,1,28.0,0,1-2 an,oui,48478.0,26.0,232,0
189591,male,21,1,35.0,1,< 1 an,no,32784.0,152.0,299,0
189592,male,44,1,36.0,0,1-2 an,oui,41271.0,124.0,242,1
189593,femelle,28,1,47.0,1,< 1 an,no,36248.0,152.0,61,0
189594,male,61,1,24.0,0,1-2 an,oui,36331.0,26.0,274,0
189595,femelle,24,1,11.0,1,< 1 an,no,55173.0,152.0,182,0
189596,femelle,24,1,36.0,0,< 1 an,oui,45482.0,152.0,199,0
189597,male,62,0,8.0,0,1-2 an,oui,40984.0,7.0,137,1
189598,femelle,44,1,28.0,0,1-2 an,oui,30270.0,124.0,146,0
189599,male,21,1,46.0,1,< 1 an,no,28134.0,160.0,71,0
189600,femelle,24,1,45.0,1,< 1 an,no,27668.0,152.0,26,0
189601,male,50,1,8.0,0,1-2 an,oui,34688.0,26.0,239,0
189602,male,60,1,7.0,0,1-2 an,oui,2630.0,26.0,36,0
189603,femelle,22,1,11.0,1,< 1 an,no,45644.0,152.0,128,0
189604,male,22,1,46.0,1,< 1 an,no,27878.0,152.0,249,0
189605,femelle,30,1,28.0,0,< 1 an,oui,2630.0,157.0,96,0
189606,femelle,47,1,30.0,0,1-2 an,oui,32742.0,124.0,102,1
189607,male,48,1,35.0,0,1-2 an,oui,36654.0,124.0,219,0
189608,femelle,48,1,47.0,0,1-2 an,oui,32800.0,26.0,28,0
189609,femelle,58,1,20.0,1,1-2 an,no,2630.0,133.0,162,0
189610,femelle,23,1,47.0,0,< 1 an,no,32042.0,152.0,115,0
189611,male,49,1,28.0,1,1-2 an,no,44608.0,13.0,68,0
189612,femelle,57,1,28.0,0,> 2 ans,oui,41294.0,122.0,234,0
189613,femelle,22,1,19.0,1,< 1 an,no,2630.0,160.0,273,0
189614,femelle,22,1,33.0,0,< 1 an,oui,30886.0,152.0,47,0
189615,femelle,65,1,3.0,1,1-2 an,no,73221.0,124.0,101,0
189616,male,30,1,3.0,0,< 1 an,oui,31134.0,152.0,293,1
189617,male,40,1,28.0,0,1-2 an,no,24123.0,26.0,38,0
189618,male,54,1,8.0,0,> 2 ans,oui,40630.0,26.0,56,0
189619,male,38,1,28.0,0,1-2 an,oui,70720.0,26.0,235,1
189620,femelle,34,1,28.0,0,< 1 an,oui,41523.0,124.0,87,0
189621,male,28,1,28.0,1,< 1 an,no,48404.0,152.0,44,0
189622,femelle,32,1,18.0,1,< 1 an,no,32412.0,152.0,233,0
189623,male,59,1,28.0,0,> 2 ans,oui,2630.0,26.0,126,1
189624,male,25,1,6.0,1,< 1 an,no,27366.0,152.0,151,0
189625,femelle,46,1,48.0,0,1-2 an,oui,2630.0,156.0,233,0
189626,male,28,1,45.0,0,< 1 an,no,24631.0,152.0,188,0
189627,male,25,1,50.0,0,< 1 an,oui,29096.0,152.0,243,0
189628,femelle,28,1,30.0,1,< 1 an,no,32367.0,152.0,46,0
189629,femelle,29,1,28.0,1,< 1 an,no,22660.0,152.0,126,0
189630,male,39,1,28.0,0,1-2 an,oui,35408.0,23.0,275,0
189631,male,44,1,33.0,0,1-2 an,oui,40017.0,124.0,234,0
189632,male,52,1,15.0,0,1-2 an,oui,32099.0,29.0,25,1
189633,male,50,1,28.0,0,1-2 an,oui,34581.0,26.0,140,0
189634,male,28,1,28.0,0,< 1 an,oui,61964.0,152.0,28,0
189635,femelle,30,1,2.0,0,< 1 an,oui,35564.0,160.0,234,0
189636,male,41,1,28.0,0,1-2 an,oui,37810.0,26.0,184,0
189637,femelle,21,1,27.0,1,< 1 an,no,27490.0,152.0,206,0
189638,femelle,45,1,28.0,1,1-2 an,no,37649.0,26.0,268,0
189639,male,56,1,41.0,0,1-2 an,oui,36436.0,26.0,184,0
189640,male,42,1,7.0,1,1-2 an,oui,33071.0,26.0,181,0
189641,male,67,1,28.0,1,1-2 an,no,51068.0,26.0,19,0
189642,male,37,1,47.0,0,1-2 an,oui,28150.0,26.0,114,1
189643,male,56,1,15.0,0,1-2 an,oui,34878.0,124.0,36,0
189644,male,27,1,46.0,1,< 1 an,no,29086.0,152.0,243,0
189645,femelle,49,1,46.0,1,1-2 an,no,25232.0,26.0,299,0
189646,femelle,23,1,28.0,1,< 1 an,no,36936.0,152.0,78,0
189647,femelle,22,1,15.0,1,< 1 an,no,56755.0,26.0,283,0
189648,male,24,1,38.0,0,< 1 an,oui,45686.0,152.0,203,0
189649,male,40,1,20.0,0,1-2 an,oui,2630.0,26.0,295,0
189650,male,42,1,28.0,0,1-2 an,oui,31695.0,26.0,61,0
189651,male,23,1,30.0,1,< 1 an,no,27135.0,152.0,98,0
189652,femelle,23,1,41.0,1,< 1 an,no,34755.0,160.0,24,0
189653,male,44,1,28.0,0,> 2 ans,oui,46734.0,124.0,83,0
189654,femelle,24,1,18.0,1,< 1 an,no,27039.0,152.0,47,0
189655,male,68,1,46.0,1,1-2 an,no,37835.0,124.0,204,0
189656,femelle,53,1,2.0,1,1-2 an,no,28725.0,152.0,166,0
189657,male,31,1,41.0,1,< 1 an,no,42254.0,152.0,87,0
189658,male,27,1,28.0,0,< 1 an,oui,30786.0,152.0,111,0
189659,male,36,1,28.0,0,1-2 an,oui,2630.0,26.0,119,0
189660,femelle,48,1,28.0,0,> 2 ans,oui,65821.0,26.0,113,1
189661,male,49,1,28.0,0,1-2 an,oui,35700.0,26.0,130,0
189662,femelle,40,1,26.0,0,1-2 an,oui,2630.0,156.0,207,0
189663,femelle,36,1,8.0,0,1-2 an,oui,38419.0,124.0,111,0
189664,femelle,40,1,28.0,1,1-2 an,no,24675.0,124.0,88,0
189665,male,47,1,28.0,1,1-2 an,no,32947.0,26.0,49,0
189666,femelle,52,1,47.0,0,1-2 an,oui,47938.0,156.0,272,1
189667,male,55,1,48.0,0,1-2 an,oui,2630.0,15.0,87,1
189668,femelle,24,1,8.0,0,< 1 an,oui,33419.0,151.0,103,0
189669,male,27,1,15.0,0,< 1 an,no,35618.0,152.0,38,0
189670,male,47,1,28.0,1,1-2 an,no,2630.0,124.0,219,0
189671,male,24,1,24.0,0,< 1 an,oui,34149.0,152.0,127,0
189672,femelle,55,1,3.0,0,1-2 an,oui,2630.0,124.0,167,0
189673,femelle,32,1,28.0,0,1-2 an,oui,36768.0,124.0,125,1
189674,male,25,1,25.0,1,< 1 an,no,21011.0,152.0,71,0
189675,femelle,55,1,48.0,0,1-2 an,oui,2630.0,15.0,53,0
189676,male,54,1,28.0,1,1-2 an,oui,30060.0,26.0,223,0
189677,male,27,1,30.0,0,< 1 an,oui,28703.0,152.0,154,0
189678,male,26,1,17.0,1,< 1 an,no,38454.0,160.0,97,0
189679,femelle,38,1,8.0,1,1-2 an,no,29853.0,124.0,11,0
189680,male,21,1,9.0,0,< 1 an,oui,35627.0,152.0,106,0
189681,femelle,73,1,28.0,1,1-2 an,no,33355.0,124.0,39,0
189682,male,28,1,35.0,1,< 1 an,no,30492.0,152.0,224,0
189683,femelle,45,1,50.0,0,1-2 an,oui,29369.0,26.0,45,0
189684,male,48,1,21.0,0,1-2 an,oui,32618.0,26.0,216,1
189685,male,35,1,39.0,0,1-2 an,oui,2630.0,157.0,188,0
189686,femelle,64,1,8.0,1,1-2 an,no,49378.0,124.0,90,0
189687,femelle,42,1,28.0,0,1-2 an,oui,26882.0,124.0,141,0
189688,femelle,26,1,41.0,1,< 1 an,no,18262.0,152.0,54,0
189689,male,23,1,41.0,0,1-2 an,oui,29813.0,154.0,295,0
189690,male,60,1,44.0,0,1-2 an,oui,31746.0,30.0,44,0
189691,femelle,24,1,5.0,1,< 1 an,no,21952.0,152.0,225,0
189692,male,25,1,15.0,0,< 1 an,oui,38236.0,152.0,197,0
189693,male,41,1,8.0,1,1-2 an,no,42105.0,124.0,230,0
189694,femelle,42,1,7.0,0,1-2 an,oui,2630.0,26.0,191,0
189695,male,23,1,29.0,1,< 1 an,no,42449.0,152.0,243,0
189696,male,48,1,47.0,1,1-2 an,no,48598.0,26.0,297,0
189697,femelle,23,1,12.0,1,< 1 an,no,2630.0,26.0,269,0
189698,femelle,32,1,28.0,0,1-2 an,oui,47120.0,124.0,124,0
189699,male,49,1,22.0,1,1-2 an,no,47922.0,26.0,11,0
189700,male,37,1,21.0,0,1-2 an,oui,2630.0,156.0,119,0
189701,male,22,1,35.0,0,1-2 an,oui,2630.0,155.0,215,0
189702,male,48,1,48.0,0,1-2 an,oui,2630.0,124.0,28,0
189703,femelle,45,1,28.0,0,1-2 an,oui,44212.0,26.0,139,0
189704,male,31,1,41.0,1,< 1 an,no,33168.0,152.0,194,0
189705,male,45,1,48.0,0,1-2 an,oui,2630.0,124.0,75,0
189706,male,22,1,47.0,0,< 1 an,no,31489.0,152.0,210,0
189707,femelle,41,1,10.0,0,1-2 an,oui,34816.0,124.0,267,0
189708,femelle,54,1,28.0,1,1-2 an,no,40385.0,26.0,117,0
189709,femelle,29,1,14.0,0,< 1 an,oui,2630.0,160.0,33,0
189710,male,23,1,15.0,0,< 1 an,oui,2630.0,152.0,207,0
189711,femelle,25,1,13.0,1,< 1 an,no,21719.0,152.0,249,0
189712,femelle,27,1,28.0,1,< 1 an,no,28020.0,152.0,180,0
189713,male,23,1,36.0,1,< 1 an,no,44175.0,152.0,56,0
189714,femelle,40,1,8.0,0,1-2 an,oui,36866.0,124.0,14,0
189715,femelle,23,1,21.0,1,< 1 an,no,2630.0,152.0,253,0
189716,femelle,41,1,28.0,0,1-2 an,oui,33777.0,26.0,146,0
189717,femelle,62,1,8.0,0,1-2 an,oui,2630.0,26.0,263,0
189718,femelle,58,1,10.0,0,1-2 an,oui,24558.0,163.0,277,1
189719,femelle,24,1,9.0,0,< 1 an,no,43696.0,152.0,242,0
189720,male,33,1,30.0,1,< 1 an,no,31439.0,152.0,249,0
189721,femelle,25,1,8.0,1,< 1 an,no,45976.0,152.0,165,0
189722,male,62,1,28.0,0,1-2 an,no,41968.0,124.0,269,0
189723,male,22,1,23.0,0,< 1 an,oui,20834.0,152.0,13,1
189724,femelle,68,1,28.0,0,1-2 an,oui,42390.0,29.0,232,0
189725,femelle,73,1,3.0,1,1-2 an,no,35927.0,26.0,118,0
189726,male,48,1,48.0,0,1-2 an,no,2630.0,26.0,25,0
189727,male,22,1,15.0,0,< 1 an,oui,75331.0,152.0,97,0
189728,femelle,22,1,15.0,0,< 1 an,oui,2630.0,152.0,234,0
189729,male,71,1,35.0,0,1-2 an,oui,24834.0,26.0,103,0
189730,male,52,1,28.0,0,1-2 an,oui,35064.0,26.0,164,0
189731,femelle,56,1,22.0,0,1-2 an,oui,27265.0,124.0,253,0
189732,femelle,22,1,32.0,1,< 1 an,oui,2630.0,152.0,134,0
189733,femelle,31,1,48.0,0,1-2 an,oui,2630.0,124.0,246,0
189734,femelle,72,1,28.0,1,1-2 an,no,34207.0,60.0,41,0
189735,male,56,1,28.0,0,1-2 an,oui,44278.0,124.0,22,0
189736,femelle,53,1,28.0,1,1-2 an,no,2630.0,158.0,94,0
189737,femelle,53,1,29.0,0,1-2 an,oui,28153.0,157.0,211,0
189738,male,24,1,28.0,1,< 1 an,no,28796.0,152.0,127,0
189739,femelle,43,1,28.0,1,1-2 an,no,35988.0,124.0,150,0
189740,male,46,1,35.0,0,1-2 an,oui,24374.0,26.0,164,1
189741,femelle,76,1,28.0,0,1-2 an,oui,33504.0,26.0,44,0
189742,femelle,52,1,50.0,0,1-2 an,oui,25477.0,8.0,36,0
189743,femelle,23,1,13.0,0,< 1 an,oui,23935.0,152.0,107,0
189744,male,28,1,28.0,1,< 1 an,no,33968.0,152.0,225,0
189745,male,73,1,35.0,1,1-2 an,no,2630.0,26.0,16,0
189746,femelle,23,1,40.0,1,< 1 an,no,24732.0,152.0,282,0
189747,male,71,1,6.0,1,1-2 an,oui,33777.0,26.0,185,0
189748,male,23,1,8.0,0,1-2 an,oui,37784.0,154.0,197,0
189749,male,25,1,15.0,1,< 1 an,no,44498.0,152.0,203,0
189750,male,56,1,28.0,1,1-2 an,oui,39640.0,13.0,20,0
189751,male,33,1,28.0,1,1-2 an,no,48375.0,122.0,90,0
189752,male,60,1,15.0,0,1-2 an,oui,2630.0,124.0,234,0
189753,male,43,1,39.0,0,1-2 an,oui,27856.0,124.0,59,0
189754,femelle,31,1,29.0,0,1-2 an,oui,2630.0,124.0,137,0
189755,femelle,23,1,37.0,1,< 1 an,no,25837.0,152.0,160,0
189756,male,48,1,4.0,0,1-2 an,oui,30845.0,124.0,170,0
189757,male,27,1,28.0,1,< 1 an,no,45970.0,152.0,72,0
189758,male,38,1,19.0,0,1-2 an,oui,30780.0,154.0,297,0
189759,femelle,25,1,45.0,0,< 1 an,oui,27397.0,152.0,16,0
189760,male,23,1,15.0,0,< 1 an,no,28557.0,152.0,177,0
189761,male,32,1,15.0,0,1-2 an,oui,2630.0,157.0,235,1
189762,femelle,30,1,32.0,0,< 1 an,oui,30264.0,152.0,160,0
189763,male,35,1,46.0,0,1-2 an,oui,32515.0,26.0,296,0
189764,femelle,42,1,8.0,1,1-2 an,no,55316.0,26.0,210,0
189765,male,22,1,41.0,0,< 1 an,oui,26771.0,152.0,95,0
189766,femelle,52,1,28.0,0,1-2 an,oui,57228.0,26.0,107,0
189767,femelle,50,1,50.0,0,1-2 an,no,29261.0,8.0,155,0
189768,male,22,1,15.0,1,< 1 an,no,2630.0,152.0,189,0
189769,male,23,1,30.0,1,< 1 an,no,31392.0,152.0,198,0
189770,male,27,1,39.0,0,1-2 an,oui,34268.0,124.0,57,1
189771,femelle,22,1,37.0,0,< 1 an,oui,26871.0,152.0,148,1
189772,male,45,1,35.0,0,1-2 an,oui,29511.0,10.0,297,0
189773,male,26,1,21.0,1,< 1 an,no,30612.0,152.0,118,0
189774,male,26,1,50.0,1,< 1 an,no,42613.0,152.0,144,0
189775,male,64,1,29.0,0,1-2 an,oui,54450.0,26.0,287,1
189776,femelle,48,1,8.0,0,1-2 an,oui,45536.0,4.0,271,1
189777,male,49,1,28.0,0,> 2 ans,oui,2630.0,124.0,207,0
189778,male,41,1,28.0,0,1-2 an,oui,39472.0,26.0,228,1
189779,male,23,1,8.0,1,< 1 an,oui,2630.0,160.0,257,0
189780,male,53,1,8.0,1,1-2 an,no,2630.0,26.0,297,0
189781,femelle,24,1,8.0,1,< 1 an,no,26734.0,152.0,182,0
189782,male,25,1,22.0,0,< 1 an,no,26905.0,152.0,185,0
189783,male,46,1,46.0,0,1-2 an,oui,2630.0,124.0,123,0
189784,femelle,49,1,28.0,0,1-2 an,oui,30785.0,26.0,14,0
189785,male,23,1,41.0,1,< 1 an,no,38366.0,153.0,100,0
189786,male,51,1,13.0,0,1-2 an,oui,33142.0,152.0,179,1
189787,male,28,1,28.0,1,< 1 an,no,47060.0,152.0,198,0
189788,femelle,46,1,28.0,0,1-2 an,no,50834.0,124.0,136,0
189789,male,70,1,28.0,0,1-2 an,no,58891.0,26.0,23,0
189790,femelle,23,1,28.0,1,< 1 an,no,47087.0,152.0,277,0
189791,male,25,1,15.0,0,< 1 an,no,41288.0,152.0,271,0
189792,femelle,23,1,30.0,1,< 1 an,no,20601.0,152.0,213,0
189793,male,42,1,50.0,0,1-2 an,oui,2630.0,124.0,53,0
189794,male,21,1,22.0,1,< 1 an,no,26053.0,152.0,20,0
189795,male,30,1,21.0,1,< 1 an,no,25690.0,152.0,105,0
189796,femelle,42,1,28.0,0,1-2 an,oui,62247.0,124.0,72,0
189797,femelle,68,1,48.0,0,1-2 an,oui,2630.0,124.0,257,0
189798,femelle,48,1,8.0,0,> 2 ans,oui,32698.0,26.0,74,0
189799,male,45,1,15.0,0,1-2 an,oui,2630.0,154.0,193,0
189800,femelle,46,1,28.0,0,1-2 an,oui,23098.0,26.0,44,1
189801,male,26,1,3.0,1,< 1 an,no,24714.0,152.0,270,0
189802,male,21,1,36.0,1,< 1 an,no,34463.0,160.0,282,0
189803,femelle,27,1,41.0,1,< 1 an,no,31089.0,152.0,132,0
189804,femelle,34,1,47.0,0,1-2 an,oui,30390.0,154.0,108,0
189805,male,73,1,28.0,0,> 2 ans,oui,28683.0,26.0,49,0
189806,male,49,1,28.0,0,1-2 an,oui,38840.0,26.0,248,1
189807,male,21,1,45.0,1,< 1 an,no,34358.0,152.0,132,0
189808,male,32,1,28.0,1,1-2 an,oui,2630.0,26.0,144,0
189809,male,25,1,36.0,0,< 1 an,no,45079.0,152.0,155,0
189810,male,37,1,15.0,0,1-2 an,oui,35104.0,26.0,16,0
189811,femelle,45,1,28.0,0,1-2 an,oui,49318.0,124.0,154,0
189812,male,39,1,46.0,0,> 2 ans,oui,23854.0,163.0,93,0
189813,femelle,27,1,15.0,0,< 1 an,no,2630.0,152.0,71,0
189814,femelle,21,1,39.0,1,< 1 an,no,37581.0,160.0,82,0
189815,femelle,65,1,8.0,1,1-2 an,no,45652.0,26.0,188,0
189816,male,24,1,37.0,1,< 1 an,no,23091.0,152.0,230,0
189817,male,42,1,8.0,0,1-2 an,oui,26863.0,124.0,231,1
189818,male,69,1,28.0,0,1-2 an,oui,36932.0,26.0,182,0
189819,male,27,1,15.0,1,< 1 an,no,28066.0,152.0,237,0
189820,femelle,56,1,28.0,1,1-2 an,no,45089.0,122.0,31,0
189821,male,45,1,28.0,1,1-2 an,no,28854.0,124.0,280,0
189822,femelle,43,1,8.0,0,1-2 an,oui,68869.0,26.0,282,1
189823,male,24,1,23.0,1,< 1 an,no,26633.0,152.0,110,0
189824,femelle,22,1,50.0,0,< 1 an,no,32898.0,152.0,176,0
189825,male,25,1,11.0,1,< 1 an,no,25955.0,152.0,78,0
189826,femelle,31,1,41.0,1,< 1 an,no,42719.0,152.0,85,0
189827,femelle,54,1,28.0,0,1-2 an,oui,2630.0,26.0,11,1
189828,femelle,24,1,7.0,1,< 1 an,no,35500.0,152.0,198,0
189829,femelle,20,1,6.0,0,< 1 an,oui,21049.0,160.0,217,0
189830,male,51,1,36.0,0,1-2 an,no,2630.0,156.0,264,0
189831,male,24,1,3.0,1,< 1 an,no,28236.0,152.0,162,0
189832,male,40,1,45.0,1,1-2 an,no,2630.0,26.0,237,0
189833,male,32,1,13.0,1,< 1 an,no,2630.0,152.0,105,0
189834,male,28,1,14.0,1,< 1 an,no,39557.0,152.0,255,0
189835,femelle,36,1,28.0,0,> 2 ans,oui,33193.0,122.0,98,1
189836,male,29,1,35.0,1,< 1 an,no,45674.0,152.0,92,0
189837,male,24,1,30.0,1,< 1 an,no,31957.0,152.0,12,0
189838,male,43,1,48.0,1,1-2 an,no,2630.0,124.0,269,0
189839,male,40,1,28.0,0,1-2 an,oui,92764.0,122.0,221,0
189840,femelle,22,1,28.0,0,< 1 an,oui,35282.0,152.0,98,1
189841,male,50,1,28.0,1,1-2 an,no,2630.0,61.0,150,0
189842,femelle,23,1,46.0,1,< 1 an,no,26379.0,152.0,85,0
189843,femelle,45,1,36.0,0,1-2 an,oui,2630.0,124.0,174,0
189844,male,33,1,28.0,1,< 1 an,no,45145.0,152.0,81,0
189845,femelle,60,1,46.0,0,1-2 an,oui,26740.0,4.0,198,1
189846,male,62,1,28.0,0,1-2 an,oui,31848.0,26.0,17,0
189847,male,35,1,28.0,0,1-2 an,oui,2630.0,124.0,75,0
189848,femelle,26,1,11.0,1,< 1 an,no,34588.0,152.0,91,0
189849,male,38,1,28.0,0,1-2 an,oui,45267.0,124.0,186,0
189850,male,22,1,36.0,1,< 1 an,no,34239.0,160.0,49,0
189851,male,66,1,46.0,1,1-2 an,no,23145.0,92.0,179,0
